,dataset,algorithm,time_ms,instance
1269,grupos,DP,0.047935,instancias/grupos/n_27-grupos_12-i_1.in
1270,grupos,BT,0.103243,instancias/grupos/n_14-grupos_12-i_0.in
1271,grupos,DP,0.012689,instancias/grupos/n_14-grupos_12-i_0.in
1272,grupos,BT,0.068289,instancias/grupos/n_11-grupos_1-i_0.in
1273,grupos,DP,0.003529,instancias/grupos/n_11-grupos_1-i_0.in
1274,grupos,BT,0.016057,instancias/grupos/n_10-grupos_2-i_2.in
1275,grupos,DP,0.003789,instancias/grupos/n_10-grupos_2-i_2.in
1276,grupos,BT,5.34061,instancias/grupos/n_24-grupos_8-i_0.in
1277,grupos,DP,0.031063,instancias/grupos/n_24-grupos_8-i_0.in
1278,grupos,BT,0.743812,instancias/grupos/n_19-grupos_19-i_2.in
1279,grupos,DP,0.039827,instancias/grupos/n_19-grupos_19-i_2.in
1280,grupos,BT,0.084496,instancias/grupos/n_14-grupos_1-i_1.in
1281,grupos,DP,0.003811,instancias/grupos/n_14-grupos_1-i_1.in
1282,grupos,BT,31.7018,instancias/grupos/n_29-grupos_24-i_2.in
1283,grupos,DP,0.09137,instancias/grupos/n_29-grupos_24-i_2.in
1284,grupos,BT,15.8661,instancias/grupos/n_27-grupos_5-i_2.in
1285,grupos,DP,0.027128,instancias/grupos/n_27-grupos_5-i_2.in
1286,grupos,BT,0.153395,instancias/grupos/n_16-grupos_6-i_0.in
1287,grupos,DP,0.013414,instancias/grupos/n_16-grupos_6-i_0.in
1288,grupos,BT,6.22691,instancias/grupos/n_24-grupos_9-i_0.in
1289,grupos,DP,0.028913,instancias/grupos/n_24-grupos_9-i_0.in
1290,grupos,BT,19.4522,instancias/grupos/n_28-grupos_26-i_1.in
1291,grupos,DP,0.137626,instancias/grupos/n_28-grupos_26-i_1.in
1292,grupos,BT,0.049307,instancias/grupos/n_11-grupos_2-i_0.in
1293,grupos,DP,0.003777,instancias/grupos/n_11-grupos_2-i_0.in
1294,grupos,BT,0.004297,instancias/grupos/n_5-grupos_2-i_2.in
1295,grupos,DP,0.002453,instancias/grupos/n_5-grupos_2-i_2.in
1296,grupos,BT,0.016499,instancias/grupos/n_9-grupos_3-i_2.in
1297,grupos,DP,0.00381,instancias/grupos/n_9-grupos_3-i_2.in
1298,grupos,BT,45.9633,instancias/grupos/n_30-grupos_5-i_1.in
1299,grupos,DP,0.029358,instancias/grupos/n_30-grupos_5-i_1.in
1300,grupos,BT,22.5334,instancias/grupos/n_29-grupos_29-i_2.in
1301,grupos,DP,0.146825,instancias/grupos/n_29-grupos_29-i_2.in
1302,grupos,BT,0.104832,instancias/grupos/n_14-grupos_11-i_1.in
1303,grupos,DP,0.012573,instancias/grupos/n_14-grupos_11-i_1.in
1304,grupos,BT,1.06655,instancias/grupos/n_20-grupos_17-i_2.in
1305,grupos,DP,0.048518,instancias/grupos/n_20-grupos_17-i_2.in
1306,grupos,BT,0.672679,instancias/grupos/n_18-grupos_3-i_2.in
1307,grupos,DP,0.011698,instancias/grupos/n_18-grupos_3-i_2.in
1308,grupos,BT,5.4462,instancias/grupos/n_24-grupos_1-i_0.in
1309,grupos,DP,0.009699,instancias/grupos/n_24-grupos_1-i_0.in
1310,grupos,BT,0.129962,instancias/grupos/n_15-grupos_14-i_2.in
1311,grupos,DP,0.021481,instancias/grupos/n_15-grupos_14-i_2.in
1312,grupos,BT,0.225782,instancias/grupos/n_16-grupos_9-i_2.in
1313,grupos,DP,0.019066,instancias/grupos/n_16-grupos_9-i_2.in
1314,grupos,BT,20.4006,instancias/grupos/n_28-grupos_9-i_1.in
1315,grupos,DP,0.041927,instancias/grupos/n_28-grupos_9-i_1.in
1316,grupos,BT,1.77475,instancias/grupos/n_23-grupos_2-i_0.in
1317,grupos,DP,0.012555,instancias/grupos/n_23-grupos_2-i_0.in
1318,grupos,BT,0.081245,instancias/grupos/n_14-grupos_9-i_2.in
1319,grupos,DP,0.015059,instancias/grupos/n_14-grupos_9-i_2.in
1320,grupos,BT,0.730755,instancias/grupos/n_18-grupos_2-i_2.in
1321,grupos,DP,0.00953,instancias/grupos/n_18-grupos_2-i_2.in
1322,grupos,BT,2.39769,instancias/grupos/n_22-grupos_3-i_1.in
1323,grupos,DP,0.01303,instancias/grupos/n_22-grupos_3-i_1.in
1324,grupos,BT,0.666655,instancias/grupos/n_18-grupos_15-i_0.in
1325,grupos,DP,0.030231,instancias/grupos/n_18-grupos_15-i_0.in
1326,grupos,BT,6.02217,instancias/grupos/n_25-grupos_9-i_2.in
1327,grupos,DP,0.035731,instancias/grupos/n_25-grupos_9-i_2.in
1328,grupos,BT,0.148237,instancias/grupos/n_14-grupos_3-i_1.in
1329,grupos,DP,0.008319,instancias/grupos/n_14-grupos_3-i_1.in
1330,grupos,BT,22.9802,instancias/grupos/n_29-grupos_28-i_2.in
1331,grupos,DP,0.114565,instancias/grupos/n_29-grupos_28-i_2.in
1332,grupos,BT,0.067654,instancias/grupos/n_13-grupos_8-i_1.in
1333,grupos,DP,0.011427,instancias/grupos/n_13-grupos_8-i_1.in
1334,grupos,BT,0.356822,instancias/grupos/n_17-grupos_7-i_2.in
1335,grupos,DP,0.017545,instancias/grupos/n_17-grupos_7-i_2.in
1336,grupos,BT,0.02171,instancias/grupos/n_10-grupos_1-i_1.in
1337,grupos,DP,0.00375,instancias/grupos/n_10-grupos_1-i_1.in
1338,grupos,BT,0.007093,instancias/grupos/n_6-grupos_3-i_1.in
1339,grupos,DP,0.00382,instancias/grupos/n_6-grupos_3-i_1.in
1340,grupos,BT,0.685869,instancias/grupos/n_19-grupos_2-i_2.in
1341,grupos,DP,0.009059,instancias/grupos/n_19-grupos_2-i_2.in
1342,grupos,BT,0.07122,instancias/grupos/n_13-grupos_13-i_1.in
1343,grupos,DP,0.017678,instancias/grupos/n_13-grupos_13-i_1.in
1344,grupos,BT,10.8052,instancias/grupos/n_26-grupos_3-i_0.in
1345,grupos,DP,0.015391,instancias/grupos/n_26-grupos_3-i_0.in
1346,grupos,BT,2.47207,instancias/grupos/n_23-grupos_10-i_1.in
1347,grupos,DP,0.036717,instancias/grupos/n_23-grupos_10-i_1.in
1348,grupos,BT,0.484749,instancias/grupos/n_18-grupos_16-i_1.in
1349,grupos,DP,0.029923,instancias/grupos/n_18-grupos_16-i_1.in
1350,grupos,BT,30.5917,instancias/grupos/n_30-grupos_21-i_1.in
1351,grupos,DP,0.088773,instancias/grupos/n_30-grupos_21-i_1.in
1352,grupos,BT,0.112751,instancias/grupos/n_15-grupos_9-i_0.in
1353,grupos,DP,0.013377,instancias/grupos/n_15-grupos_9-i_0.in
1354,grupos,BT,32.2316,instancias/grupos/n_30-grupos_24-i_2.in
1355,grupos,DP,0.100096,instancias/grupos/n_30-grupos_24-i_2.in
1356,grupos,BT,1.98944,instancias/grupos/n_21-grupos_10-i_1.in
1357,grupos,DP,0.030241,instancias/grupos/n_21-grupos_10-i_1.in
1358,grupos,BT,0.063761,instancias/grupos/n_13-grupos_12-i_0.in
1359,grupos,DP,0.013294,instancias/grupos/n_13-grupos_12-i_0.in
1360,grupos,BT,25.7834,instancias/grupos/n_29-grupos_11-i_0.in
1361,grupos,DP,0.050738,instancias/grupos/n_29-grupos_11-i_0.in
1362,grupos,BT,0.107115,instancias/grupos/n_14-grupos_7-i_1.in
1363,grupos,DP,0.014175,instancias/grupos/n_14-grupos_7-i_1.in
1364,grupos,BT,2.91328,instancias/grupos/n_22-grupos_9-i_1.in
1365,grupos,DP,0.03214,instancias/grupos/n_22-grupos_9-i_1.in
1366,grupos,BT,39.6642,instancias/grupos/n_29-grupos_17-i_2.in
1367,grupos,DP,0.069597,instancias/grupos/n_29-grupos_17-i_2.in
1368,grupos,BT,0.01239,instancias/grupos/n_8-grupos_2-i_2.in
1369,grupos,DP,0.003189,instancias/grupos/n_8-grupos_2-i_2.in
1370,grupos,BT,10.4656,instancias/grupos/n_27-grupos_7-i_1.in
1371,grupos,DP,0.02912,instancias/grupos/n_27-grupos_7-i_1.in
1372,grupos,BT,4.09537,instancias/grupos/n_23-grupos_6-i_0.in
1373,grupos,DP,0.025926,instancias/grupos/n_23-grupos_6-i_0.in
1374,grupos,BT,0.95689,instancias/grupos/n_21-grupos_5-i_0.in
1375,grupos,DP,0.015645,instancias/grupos/n_21-grupos_5-i_0.in
1376,grupos,BT,6.84548,instancias/grupos/n_24-grupos_5-i_2.in
1377,grupos,DP,0.025248,instancias/grupos/n_24-grupos_5-i_2.in
1378,grupos,BT,23.8995,instancias/grupos/n_29-grupos_10-i_1.in
1379,grupos,DP,0.047505,instancias/grupos/n_29-grupos_10-i_1.in
1380,grupos,BT,0.16454,instancias/grupos/n_16-grupos_8-i_0.in
1381,grupos,DP,0.014485,instancias/grupos/n_16-grupos_8-i_0.in
1382,grupos,BT,1.36712,instancias/grupos/n_20-grupos_4-i_1.in
1383,grupos,DP,0.015116,instancias/grupos/n_20-grupos_4-i_1.in
1384,grupos,BT,0.05696,instancias/grupos/n_13-grupos_12-i_2.in
1385,grupos,DP,0.011918,instancias/grupos/n_13-grupos_12-i_2.in
1386,grupos,BT,2.94141,instancias/grupos/n_23-grupos_6-i_2.in
1387,grupos,DP,0.02623,instancias/grupos/n_23-grupos_6-i_2.in
1388,grupos,BT,29.0918,instancias/grupos/n_29-grupos_19-i_2.in
1389,grupos,DP,0.093093,instancias/grupos/n_29-grupos_19-i_2.in
1390,grupos,BT,16.96,instancias/grupos/n_29-grupos_23-i_1.in
1391,grupos,DP,0.103702,instancias/grupos/n_29-grupos_23-i_1.in
1392,grupos,BT,0.212824,instancias/grupos/n_17-grupos_5-i_0.in
1393,grupos,DP,0.014041,instancias/grupos/n_17-grupos_5-i_0.in
1394,grupos,BT,0.069484,instancias/grupos/n_12-grupos_2-i_0.in
1395,grupos,DP,0.005389,instancias/grupos/n_12-grupos_2-i_0.in
1396,grupos,BT,0.800808,instancias/grupos/n_20-grupos_3-i_2.in
1397,grupos,DP,0.010613,instancias/grupos/n_20-grupos_3-i_2.in
1398,grupos,BT,1.63964,instancias/grupos/n_23-grupos_10-i_0.in
1399,grupos,DP,0.044318,instancias/grupos/n_23-grupos_10-i_0.in
1400,grupos,BT,1.86804,instancias/grupos/n_22-grupos_10-i_1.in
1401,grupos,DP,0.026946,instancias/grupos/n_22-grupos_10-i_1.in
1402,grupos,BT,2.11435,instancias/grupos/n_23-grupos_22-i_0.in
1403,grupos,DP,0.073131,instancias/grupos/n_23-grupos_22-i_0.in
1404,grupos,BT,2.91122,instancias/grupos/n_24-grupos_12-i_0.in
1405,grupos,DP,0.042487,instancias/grupos/n_24-grupos_12-i_0.in
1406,grupos,BT,0.357528,instancias/grupos/n_17-grupos_11-i_0.in
1407,grupos,DP,0.017783,instancias/grupos/n_17-grupos_11-i_0.in
1408,grupos,BT,20.1294,instancias/grupos/n_29-grupos_27-i_0.in
1409,grupos,DP,0.110798,instancias/grupos/n_29-grupos_27-i_0.in
1410,grupos,BT,1.29985,instancias/grupos/n_22-grupos_13-i_2.in
1411,grupos,DP,0.038421,instancias/grupos/n_22-grupos_13-i_2.in
1412,grupos,BT,0.053973,instancias/grupos/n_13-grupos_13-i_0.in
1413,grupos,DP,0.018997,instancias/grupos/n_13-grupos_13-i_0.in
1414,grupos,BT,34.2105,instancias/grupos/n_30-grupos_5-i_2.in
1415,grupos,DP,0.031255,instancias/grupos/n_30-grupos_5-i_2.in
1416,grupos,BT,0.047514,instancias/grupos/n_12-grupos_10-i_2.in
1417,grupos,DP,0.010659,instancias/grupos/n_12-grupos_10-i_2.in
1418,grupos,BT,5.04545,instancias/grupos/n_26-grupos_5-i_2.in
1419,grupos,DP,0.029365,instancias/grupos/n_26-grupos_5-i_2.in
1420,grupos,BT,0.368678,instancias/grupos/n_18-grupos_4-i_2.in
1421,grupos,DP,0.010721,instancias/grupos/n_18-grupos_4-i_2.in
1422,grupos,BT,23.3127,instancias/grupos/n_28-grupos_18-i_1.in
1423,grupos,DP,0.06936,instancias/grupos/n_28-grupos_18-i_1.in
1424,grupos,BT,0.282212,instancias/grupos/n_17-grupos_11-i_2.in
1425,grupos,DP,0.017242,instancias/grupos/n_17-grupos_11-i_2.in
1426,grupos,BT,0.904954,instancias/grupos/n_20-grupos_1-i_1.in
1427,grupos,DP,0.015911,instancias/grupos/n_20-grupos_1-i_1.in
1428,grupos,BT,0.480903,instancias/grupos/n_19-grupos_11-i_2.in
1429,grupos,DP,0.022052,instancias/grupos/n_19-grupos_11-i_2.in
1430,grupos,BT,0.19496,instancias/grupos/n_16-grupos_14-i_0.in
1431,grupos,DP,0.020377,instancias/grupos/n_16-grupos_14-i_0.in
1432,grupos,BT,2.38447,instancias/grupos/n_23-grupos_4-i_1.in
1433,grupos,DP,0.015413,instancias/grupos/n_23-grupos_4-i_1.in
1434,grupos,BT,2.95074,instancias/grupos/n_23-grupos_4-i_2.in
1435,grupos,DP,0.015212,instancias/grupos/n_23-grupos_4-i_2.in
1436,grupos,BT,2.31364,instancias/grupos/n_24-grupos_7-i_0.in
1437,grupos,DP,0.028299,instancias/grupos/n_24-grupos_7-i_0.in
1438,grupos,BT,1.09968,instancias/grupos/n_21-grupos_4-i_0.in
1439,grupos,DP,0.016949,instancias/grupos/n_21-grupos_4-i_0.in
1440,grupos,BT,0.004845,instancias/grupos/n_5-grupos_4-i_0.in
1441,grupos,DP,0.003319,instancias/grupos/n_5-grupos_4-i_0.in
1442,grupos,BT,1.08682,instancias/grupos/n_20-grupos_11-i_2.in
1443,grupos,DP,0.026886,instancias/grupos/n_20-grupos_11-i_2.in
1444,grupos,BT,0.436353,instancias/grupos/n_17-grupos_17-i_0.in
1445,grupos,DP,0.035584,instancias/grupos/n_17-grupos_17-i_0.in
1446,grupos,BT,3.65619,instancias/grupos/n_25-grupos_23-i_1.in
1447,grupos,DP,0.072141,instancias/grupos/n_25-grupos_23-i_1.in
1448,grupos,BT,1.01302,instancias/grupos/n_19-grupos_15-i_0.in
1449,grupos,DP,0.035866,instancias/grupos/n_19-grupos_15-i_0.in
1450,grupos,BT,8.8944,instancias/grupos/n_28-grupos_8-i_0.in
1451,grupos,DP,0.033789,instancias/grupos/n_28-grupos_8-i_0.in
1452,grupos,BT,0.228537,instancias/grupos/n_16-grupos_10-i_1.in
1453,grupos,DP,0.018817,instancias/grupos/n_16-grupos_10-i_1.in
1454,grupos,BT,0.338669,instancias/grupos/n_18-grupos_13-i_0.in
1455,grupos,DP,0.022669,instancias/grupos/n_18-grupos_13-i_0.in
1456,grupos,BT,3.39615,instancias/grupos/n_25-grupos_11-i_2.in
1457,grupos,DP,0.048532,instancias/grupos/n_25-grupos_11-i_2.in
1458,grupos,BT,3.81707,instancias/grupos/n_24-grupos_23-i_1.in
1459,grupos,DP,0.075482,instancias/grupos/n_24-grupos_23-i_1.in
1460,grupos,BT,4.96548,instancias/grupos/n_26-grupos_19-i_1.in
1461,grupos,DP,0.060202,instancias/grupos/n_26-grupos_19-i_1.in
1462,grupos,BT,0.005648,instancias/grupos/n_6-grupos_4-i_0.in
1463,grupos,DP,0.002821,instancias/grupos/n_6-grupos_4-i_0.in
1464,grupos,BT,4.0056,instancias/grupos/n_24-grupos_18-i_0.in
1465,grupos,DP,0.051758,instancias/grupos/n_24-grupos_18-i_0.in
1466,grupos,BT,0.009187,instancias/grupos/n_7-grupos_4-i_1.in
1467,grupos,DP,0.003746,instancias/grupos/n_7-grupos_4-i_1.in
1468,grupos,BT,14.8962,instancias/grupos/n_27-grupos_26-i_1.in
1469,grupos,DP,0.098058,instancias/grupos/n_27-grupos_26-i_1.in
1470,grupos,BT,3.05367,instancias/grupos/n_24-grupos_16-i_2.in
1471,grupos,DP,0.044567,instancias/grupos/n_24-grupos_16-i_2.in
1472,grupos,BT,25.5055,instancias/grupos/n_30-grupos_30-i_0.in
1473,grupos,DP,0.143054,instancias/grupos/n_30-grupos_30-i_0.in
1474,grupos,BT,14.9864,instancias/grupos/n_26-grupos_4-i_2.in
1475,grupos,DP,0.020392,instancias/grupos/n_26-grupos_4-i_2.in
1476,grupos,BT,3.12752,instancias/grupos/n_24-grupos_12-i_1.in
1477,grupos,DP,0.042143,instancias/grupos/n_24-grupos_12-i_1.in
1478,grupos,BT,0.370791,instancias/grupos/n_17-grupos_3-i_2.in
1479,grupos,DP,0.010299,instancias/grupos/n_17-grupos_3-i_2.in
1480,grupos,BT,1.76904,instancias/grupos/n_22-grupos_20-i_0.in
1481,grupos,DP,0.06452,instancias/grupos/n_22-grupos_20-i_0.in
1482,grupos,BT,2.09686,instancias/grupos/n_22-grupos_22-i_0.in
1483,grupos,DP,0.072066,instancias/grupos/n_22-grupos_22-i_0.in
1484,grupos,BT,0.064468,instancias/grupos/n_13-grupos_6-i_0.in
1485,grupos,DP,0.008495,instancias/grupos/n_13-grupos_6-i_0.in
1486,grupos,BT,7.97731,instancias/grupos/n_25-grupos_23-i_2.in
1487,grupos,DP,0.099672,instancias/grupos/n_25-grupos_23-i_2.in
1488,grupos,BT,4.35379,instancias/grupos/n_24-grupos_24-i_0.in
1489,grupos,DP,0.081154,instancias/grupos/n_24-grupos_24-i_0.in
1490,grupos,BT,0.343128,instancias/grupos/n_17-grupos_15-i_2.in
1491,grupos,DP,0.025622,instancias/grupos/n_17-grupos_15-i_2.in
1492,grupos,BT,0.021954,instancias/grupos/n_10-grupos_5-i_2.in
1493,grupos,DP,0.006824,instancias/grupos/n_10-grupos_5-i_2.in
1494,grupos,BT,0.04367,instancias/grupos/n_11-grupos_3-i_0.in
1495,grupos,DP,0.00554,instancias/grupos/n_11-grupos_3-i_0.in
1496,grupos,BT,3.56973,instancias/grupos/n_24-grupos_20-i_1.in
1497,grupos,DP,0.0531,instancias/grupos/n_24-grupos_20-i_1.in
1498,grupos,BT,10.3186,instancias/grupos/n_27-grupos_17-i_0.in
1499,grupos,DP,0.059994,instancias/grupos/n_27-grupos_17-i_0.in
1500,grupos,BT,0.009946,instancias/grupos/n_8-grupos_4-i_1.in
1501,grupos,DP,0.003788,instancias/grupos/n_8-grupos_4-i_1.in
1502,grupos,BT,0.016176,instancias/grupos/n_9-grupos_1-i_0.in
1503,grupos,DP,0.003715,instancias/grupos/n_9-grupos_1-i_0.in
1504,grupos,BT,0.104541,instancias/grupos/n_15-grupos_4-i_1.in
1505,grupos,DP,0.00806,instancias/grupos/n_15-grupos_4-i_1.in
1506,grupos,BT,0.005016,instancias/grupos/n_5-grupos_3-i_0.in
1507,grupos,DP,0.003009,instancias/grupos/n_5-grupos_3-i_0.in
1508,grupos,BT,20.6556,instancias/grupos/n_28-grupos_23-i_1.in
1509,grupos,DP,0.099675,instancias/grupos/n_28-grupos_23-i_1.in
1510,grupos,BT,0.332453,instancias/grupos/n_18-grupos_14-i_1.in
1511,grupos,DP,0.033573,instancias/grupos/n_18-grupos_14-i_1.in
1512,grupos,BT,8.07293,instancias/grupos/n_25-grupos_1-i_2.in
1513,grupos,DP,0.009208,instancias/grupos/n_25-grupos_1-i_2.in
1514,grupos,BT,0.173295,instancias/grupos/n_15-grupos_12-i_0.in
1515,grupos,DP,0.016396,instancias/grupos/n_15-grupos_12-i_0.in
1516,grupos,BT,0.104373,instancias/grupos/n_14-grupos_8-i_1.in
1517,grupos,DP,0.01413,instancias/grupos/n_14-grupos_8-i_1.in
1518,grupos,BT,1.2254,instancias/grupos/n_21-grupos_1-i_1.in
1519,grupos,DP,0.007221,instancias/grupos/n_21-grupos_1-i_1.in
1520,grupos,BT,4.90556,instancias/grupos/n_25-grupos_13-i_2.in
1521,grupos,DP,0.044319,instancias/grupos/n_25-grupos_13-i_2.in
1522,grupos,BT,0.005573,instancias/grupos/n_6-grupos_5-i_0.in
1523,grupos,DP,0.003352,instancias/grupos/n_6-grupos_5-i_0.in
1524,grupos,BT,7.38205,instancias/grupos/n_25-grupos_21-i_2.in
1525,grupos,DP,0.063111,instancias/grupos/n_25-grupos_21-i_2.in
1526,grupos,BT,5.65053,instancias/grupos/n_25-grupos_19-i_1.in
1527,grupos,DP,0.055666,instancias/grupos/n_25-grupos_19-i_1.in
1528,grupos,BT,0.012809,instancias/grupos/n_8-grupos_5-i_1.in
1529,grupos,DP,0.004908,instancias/grupos/n_8-grupos_5-i_1.in
1530,grupos,BT,1.44585,instancias/grupos/n_22-grupos_8-i_0.in
1531,grupos,DP,0.034597,instancias/grupos/n_22-grupos_8-i_0.in
1532,grupos,BT,0.101392,instancias/grupos/n_14-grupos_7-i_0.in
1533,grupos,DP,0.014393,instancias/grupos/n_14-grupos_7-i_0.in
1534,grupos,BT,12.4596,instancias/grupos/n_27-grupos_6-i_0.in
1535,grupos,DP,0.025233,instancias/grupos/n_27-grupos_6-i_0.in
1536,grupos,BT,0.038654,instancias/grupos/n_12-grupos_2-i_2.in
1537,grupos,DP,0.004453,instancias/grupos/n_12-grupos_2-i_2.in
1538,grupos,BT,0.154443,instancias/grupos/n_15-grupos_4-i_0.in
1539,grupos,DP,0.009369,instancias/grupos/n_15-grupos_4-i_0.in
1540,grupos,BT,17.5002,instancias/grupos/n_28-grupos_19-i_1.in
1541,grupos,DP,0.074226,instancias/grupos/n_28-grupos_19-i_1.in
1542,grupos,BT,10.0345,instancias/grupos/n_26-grupos_25-i_2.in
1543,grupos,DP,0.092734,instancias/grupos/n_26-grupos_25-i_2.in
1544,grupos,BT,11.3847,instancias/grupos/n_28-grupos_20-i_1.in
1545,grupos,DP,0.077932,instancias/grupos/n_28-grupos_20-i_1.in
1546,grupos,BT,3.44777,instancias/grupos/n_23-grupos_11-i_1.in
1547,grupos,DP,0.044319,instancias/grupos/n_23-grupos_11-i_1.in
1548,grupos,BT,0.004281,instancias/grupos/n_5-grupos_3-i_2.in
1549,grupos,DP,0.002937,instancias/grupos/n_5-grupos_3-i_2.in
1550,grupos,BT,15.089,instancias/grupos/n_28-grupos_20-i_2.in
1551,grupos,DP,0.084746,instancias/grupos/n_28-grupos_20-i_2.in
1552,grupos,BT,3.13381,instancias/grupos/n_26-grupos_4-i_0.in
1553,grupos,DP,0.019146,instancias/grupos/n_26-grupos_4-i_0.in
1554,grupos,BT,17.7732,instancias/grupos/n_29-grupos_3-i_2.in
1555,grupos,DP,0.020137,instancias/grupos/n_29-grupos_3-i_2.in
1556,grupos,BT,1.29925,instancias/grupos/n_20-grupos_18-i_0.in
1557,grupos,DP,0.039912,instancias/grupos/n_20-grupos_18-i_0.in
1558,grupos,BT,1.53883,instancias/grupos/n_21-grupos_14-i_0.in
1559,grupos,DP,0.030978,instancias/grupos/n_21-grupos_14-i_0.in
1560,grupos,BT,31.3708,instancias/grupos/n_29-grupos_5-i_1.in
1561,grupos,DP,0.028151,instancias/grupos/n_29-grupos_5-i_1.in
1562,grupos,BT,0.031244,instancias/grupos/n_11-grupos_2-i_2.in
1563,grupos,DP,0.004208,instancias/grupos/n_11-grupos_2-i_2.in
1564,grupos,BT,0.069761,instancias/grupos/n_13-grupos_5-i_2.in
1565,grupos,DP,0.007418,instancias/grupos/n_13-grupos_5-i_2.in
1566,grupos,BT,0.007725,instancias/grupos/n_7-grupos_2-i_0.in
1567,grupos,DP,0.003077,instancias/grupos/n_7-grupos_2-i_0.in
1568,grupos,BT,45.2765,instancias/grupos/n_30-grupos_8-i_2.in
1569,grupos,DP,0.042876,instancias/grupos/n_30-grupos_8-i_2.in
1570,grupos,BT,11.9941,instancias/grupos/n_26-grupos_13-i_0.in
1571,grupos,DP,0.049702,instancias/grupos/n_26-grupos_13-i_0.in
1572,grupos,BT,0.125935,instancias/grupos/n_15-grupos_6-i_0.in
1573,grupos,DP,0.011109,instancias/grupos/n_15-grupos_6-i_0.in
1574,grupos,BT,9.7986,instancias/grupos/n_27-grupos_19-i_0.in
1575,grupos,DP,0.06485,instancias/grupos/n_27-grupos_19-i_0.in
1576,grupos,BT,0.008442,instancias/grupos/n_7-grupos_2-i_2.in
1577,grupos,DP,0.002757,instancias/grupos/n_7-grupos_2-i_2.in
1578,grupos,BT,2.147,instancias/grupos/n_23-grupos_23-i_2.in
1579,grupos,DP,0.069741,instancias/grupos/n_23-grupos_23-i_2.in
1580,grupos,BT,1.17454,instancias/grupos/n_21-grupos_21-i_0.in
1581,grupos,DP,0.05326,instancias/grupos/n_21-grupos_21-i_0.in
1582,grupos,BT,22.8203,instancias/grupos/n_30-grupos_29-i_2.in
1583,grupos,DP,0.139809,instancias/grupos/n_30-grupos_29-i_2.in
1584,grupos,BT,0.398648,instancias/grupos/n_18-grupos_10-i_2.in
1585,grupos,DP,0.029015,instancias/grupos/n_18-grupos_10-i_2.in
1586,grupos,BT,0.232955,instancias/grupos/n_16-grupos_2-i_0.in
1587,grupos,DP,0.007398,instancias/grupos/n_16-grupos_2-i_0.in
1588,grupos,BT,31.4166,instancias/grupos/n_29-grupos_20-i_1.in
1589,grupos,DP,0.077982,instancias/grupos/n_29-grupos_20-i_1.in
1590,grupos,BT,23.2321,instancias/grupos/n_29-grupos_14-i_2.in
1591,grupos,DP,0.086603,instancias/grupos/n_29-grupos_14-i_2.in
1592,grupos,BT,20.5795,instancias/grupos/n_27-grupos_23-i_2.in
1593,grupos,DP,0.092121,instancias/grupos/n_27-grupos_23-i_2.in
1594,grupos,BT,4.97957,instancias/grupos/n_25-grupos_3-i_1.in
1595,grupos,DP,0.016174,instancias/grupos/n_25-grupos_3-i_1.in
1596,grupos,BT,0.229973,instancias/grupos/n_17-grupos_2-i_1.in
1597,grupos,DP,0.022964,instancias/grupos/n_17-grupos_2-i_1.in
1598,grupos,BT,4.62754,instancias/grupos/n_24-grupos_4-i_0.in
1599,grupos,DP,0.016198,instancias/grupos/n_24-grupos_4-i_0.in
1600,grupos,BT,42.0572,instancias/grupos/n_30-grupos_3-i_1.in
1601,grupos,DP,0.020793,instancias/grupos/n_30-grupos_3-i_1.in
1602,grupos,BT,0.025562,instancias/grupos/n_11-grupos_5-i_2.in
1603,grupos,DP,0.007818,instancias/grupos/n_11-grupos_5-i_2.in
1604,grupos,BT,0.018875,instancias/grupos/n_9-grupos_7-i_0.in
1605,grupos,DP,0.007257,instancias/grupos/n_9-grupos_7-i_0.in
1606,grupos,BT,29.8092,instancias/grupos/n_30-grupos_26-i_1.in
1607,grupos,DP,0.123597,instancias/grupos/n_30-grupos_26-i_1.in
1608,grupos,BT,1.25406,instancias/grupos/n_21-grupos_12-i_2.in
1609,grupos,DP,0.037146,instancias/grupos/n_21-grupos_12-i_2.in
1610,grupos,BT,3.27565,instancias/grupos/n_23-grupos_7-i_2.in
1611,grupos,DP,0.033263,instancias/grupos/n_23-grupos_7-i_2.in
1612,grupos,BT,0.365671,instancias/grupos/n_19-grupos_5-i_1.in
1613,grupos,DP,0.012506,instancias/grupos/n_19-grupos_5-i_1.in
1614,grupos,BT,5.97028,instancias/grupos/n_25-grupos_12-i_0.in
1615,grupos,DP,0.042312,instancias/grupos/n_25-grupos_12-i_0.in
1616,grupos,BT,1.91267,instancias/grupos/n_22-grupos_14-i_1.in
1617,grupos,DP,0.046192,instancias/grupos/n_22-grupos_14-i_1.in
1618,grupos,BT,0.94158,instancias/grupos/n_20-grupos_11-i_1.in
1619,grupos,DP,0.032366,instancias/grupos/n_20-grupos_11-i_1.in
1620,grupos,BT,25.8747,instancias/grupos/n_30-grupos_6-i_2.in
1621,grupos,DP,0.032952,instancias/grupos/n_30-grupos_6-i_2.in
1622,grupos,BT,0.240043,instancias/grupos/n_17-grupos_3-i_0.in
1623,grupos,DP,0.010042,instancias/grupos/n_17-grupos_3-i_0.in
1624,grupos,BT,1.19418,instancias/grupos/n_21-grupos_4-i_1.in
