,dataset,algorithm,time_ms,instance
451,grupos,DP,0.016068,instancias/grupos/n_18-grupos_8-i_2.in
452,grupos,BT,0.609442,instancias/grupos/n_20-grupos_13-i_1.in
453,grupos,DP,0.034063,instancias/grupos/n_20-grupos_13-i_1.in
454,grupos,BT,0.870909,instancias/grupos/n_20-grupos_6-i_1.in
455,grupos,DP,0.028646,instancias/grupos/n_20-grupos_6-i_1.in
456,grupos,BT,3.33771,instancias/grupos/n_24-grupos_7-i_2.in
457,grupos,DP,0.028394,instancias/grupos/n_24-grupos_7-i_2.in
458,grupos,BT,2.81704,instancias/grupos/n_23-grupos_13-i_2.in
459,grupos,DP,0.03801,instancias/grupos/n_23-grupos_13-i_2.in
460,grupos,BT,0.845695,instancias/grupos/n_19-grupos_17-i_0.in
461,grupos,DP,0.052156,instancias/grupos/n_19-grupos_17-i_0.in
462,grupos,BT,0.419658,instancias/grupos/n_19-grupos_1-i_1.in
463,grupos,DP,0.007194,instancias/grupos/n_19-grupos_1-i_1.in
464,grupos,BT,0.018793,instancias/grupos/n_10-grupos_8-i_1.in
465,grupos,DP,0.006918,instancias/grupos/n_10-grupos_8-i_1.in
466,grupos,BT,4.10583,instancias/grupos/n_24-grupos_17-i_0.in
467,grupos,DP,0.047957,instancias/grupos/n_24-grupos_17-i_0.in
468,grupos,BT,0.176626,instancias/grupos/n_15-grupos_13-i_1.in
469,grupos,DP,0.016762,instancias/grupos/n_15-grupos_13-i_1.in
470,grupos,BT,0.22932,instancias/grupos/n_17-grupos_1-i_0.in
471,grupos,DP,0.006222,instancias/grupos/n_17-grupos_1-i_0.in
472,grupos,BT,0.007769,instancias/grupos/n_7-grupos_5-i_2.in
473,grupos,DP,0.003727,instancias/grupos/n_7-grupos_5-i_2.in
474,grupos,BT,0.032433,instancias/grupos/n_11-grupos_9-i_1.in
475,grupos,DP,0.008025,instancias/grupos/n_11-grupos_9-i_1.in
476,grupos,BT,0.242556,instancias/grupos/n_16-grupos_15-i_0.in
477,grupos,DP,0.021688,instancias/grupos/n_16-grupos_15-i_0.in
478,grupos,BT,0.51422,instancias/grupos/n_19-grupos_16-i_1.in
479,grupos,DP,0.031615,instancias/grupos/n_19-grupos_16-i_1.in
480,grupos,BT,0.293057,instancias/grupos/n_16-grupos_13-i_1.in
481,grupos,DP,0.026691,instancias/grupos/n_16-grupos_13-i_1.in
482,grupos,BT,0.03852,instancias/grupos/n_12-grupos_7-i_1.in
483,grupos,DP,0.009898,instancias/grupos/n_12-grupos_7-i_1.in
484,grupos,BT,0.017642,instancias/grupos/n_9-grupos_9-i_1.in
485,grupos,DP,0.008536,instancias/grupos/n_9-grupos_9-i_1.in
486,grupos,BT,0.624588,instancias/grupos/n_20-grupos_14-i_0.in
487,grupos,DP,0.027496,instancias/grupos/n_20-grupos_14-i_0.in
488,grupos,BT,6.763,instancias/grupos/n_25-grupos_20-i_2.in
489,grupos,DP,0.059143,instancias/grupos/n_25-grupos_20-i_2.in
490,grupos,BT,0.005652,instancias/grupos/n_6-grupos_4-i_1.in
491,grupos,DP,0.003068,instancias/grupos/n_6-grupos_4-i_1.in
492,grupos,BT,1.64266,instancias/grupos/n_23-grupos_22-i_2.in
493,grupos,DP,0.081836,instancias/grupos/n_23-grupos_22-i_2.in
494,grupos,BT,1.77311,instancias/grupos/n_23-grupos_11-i_2.in
495,grupos,DP,0.037718,instancias/grupos/n_23-grupos_11-i_2.in
496,grupos,BT,0.028791,instancias/grupos/n_10-grupos_6-i_0.in
497,grupos,DP,0.006599,instancias/grupos/n_10-grupos_6-i_0.in
498,grupos,BT,0.140078,instancias/grupos/n_15-grupos_1-i_2.in
499,grupos,DP,0.004013,instancias/grupos/n_15-grupos_1-i_2.in
500,grupos,BT,0.219616,instancias/grupos/n_17-grupos_14-i_1.in
501,grupos,DP,0.024498,instancias/grupos/n_17-grupos_14-i_1.in
502,grupos,BT,0.969251,instancias/grupos/n_20-grupos_14-i_1.in
503,grupos,DP,0.02852,instancias/grupos/n_20-grupos_14-i_1.in
504,grupos,BT,0.284635,instancias/grupos/n_17-grupos_16-i_1.in
505,grupos,DP,0.08652,instancias/grupos/n_17-grupos_16-i_1.in
506,grupos,BT,0.858041,instancias/grupos/n_20-grupos_5-i_1.in
507,grupos,DP,0.014904,instancias/grupos/n_20-grupos_5-i_1.in
508,grupos,BT,0.262572,instancias/grupos/n_17-grupos_14-i_0.in
509,grupos,DP,0.023296,instancias/grupos/n_17-grupos_14-i_0.in
510,grupos,BT,0.544236,instancias/grupos/n_18-grupos_5-i_0.in
511,grupos,DP,0.012305,instancias/grupos/n_18-grupos_5-i_0.in
512,grupos,BT,0.023345,instancias/grupos/n_10-grupos_2-i_0.in
513,grupos,DP,0.00364,instancias/grupos/n_10-grupos_2-i_0.in
514,grupos,BT,1.39404,instancias/grupos/n_21-grupos_18-i_1.in
515,grupos,DP,0.040874,instancias/grupos/n_21-grupos_18-i_1.in
516,grupos,BT,0.165149,instancias/grupos/n_15-grupos_3-i_1.in
517,grupos,DP,0.007892,instancias/grupos/n_15-grupos_3-i_1.in
518,grupos,BT,0.054448,instancias/grupos/n_13-grupos_10-i_2.in
519,grupos,DP,0.013148,instancias/grupos/n_13-grupos_10-i_2.in
520,grupos,BT,4.09906,instancias/grupos/n_24-grupos_24-i_1.in
521,grupos,DP,0.083977,instancias/grupos/n_24-grupos_24-i_1.in
522,grupos,BT,0.029972,instancias/grupos/n_11-grupos_3-i_2.in
523,grupos,DP,0.006045,instancias/grupos/n_11-grupos_3-i_2.in
524,grupos,BT,1.07082,instancias/grupos/n_21-grupos_17-i_2.in
525,grupos,DP,0.03777,instancias/grupos/n_21-grupos_17-i_2.in
526,grupos,BT,1.86756,instancias/grupos/n_21-grupos_1-i_0.in
527,grupos,DP,0.007432,instancias/grupos/n_21-grupos_1-i_0.in
528,grupos,BT,0.419408,instancias/grupos/n_18-grupos_8-i_0.in
529,grupos,DP,0.018268,instancias/grupos/n_18-grupos_8-i_0.in
530,grupos,BT,5.68823,instancias/grupos/n_24-grupos_22-i_2.in
531,grupos,DP,0.065914,instancias/grupos/n_24-grupos_22-i_2.in
532,grupos,BT,0.85227,instancias/grupos/n_20-grupos_6-i_2.in
533,grupos,DP,0.0158,instancias/grupos/n_20-grupos_6-i_2.in
534,grupos,BT,0.34258,instancias/grupos/n_17-grupos_1-i_2.in
535,grupos,DP,0.0071,instancias/grupos/n_17-grupos_1-i_2.in
536,grupos,BT,3.57277,instancias/grupos/n_24-grupos_9-i_1.in
537,grupos,DP,0.038394,instancias/grupos/n_24-grupos_9-i_1.in
538,grupos,BT,0.052511,instancias/grupos/n_12-grupos_12-i_0.in
539,grupos,DP,0.013055,instancias/grupos/n_12-grupos_12-i_0.in
540,grupos,BT,0.004571,instancias/grupos/n_5-grupos_3-i_1.in
541,grupos,DP,0.002737,instancias/grupos/n_5-grupos_3-i_1.in
542,grupos,BT,1.20437,instancias/grupos/n_21-grupos_15-i_1.in
543,grupos,DP,0.04328,instancias/grupos/n_21-grupos_15-i_1.in
544,grupos,BT,0.377068,instancias/grupos/n_18-grupos_17-i_0.in
545,grupos,DP,0.027865,instancias/grupos/n_18-grupos_17-i_0.in
546,grupos,BT,0.029452,instancias/grupos/n_10-grupos_10-i_1.in
547,grupos,DP,0.008804,instancias/grupos/n_10-grupos_10-i_1.in
548,grupos,BT,0.011655,instancias/grupos/n_8-grupos_3-i_0.in
549,grupos,DP,0.004324,instancias/grupos/n_8-grupos_3-i_0.in
550,grupos,BT,4.09755,instancias/grupos/n_25-grupos_10-i_2.in
551,grupos,DP,0.043314,instancias/grupos/n_25-grupos_10-i_2.in
552,grupos,BT,0.042177,instancias/grupos/n_12-grupos_10-i_1.in
553,grupos,DP,0.01201,instancias/grupos/n_12-grupos_10-i_1.in
554,grupos,BT,1.3918,instancias/grupos/n_20-grupos_3-i_0.in
555,grupos,DP,0.009842,instancias/grupos/n_20-grupos_3-i_0.in
556,grupos,BT,6.13993,instancias/grupos/n_25-grupos_24-i_1.in
557,grupos,DP,0.081384,instancias/grupos/n_25-grupos_24-i_1.in
558,grupos,BT,0.849369,instancias/grupos/n_20-grupos_11-i_0.in
559,grupos,DP,0.028438,instancias/grupos/n_20-grupos_11-i_0.in
560,grupos,BT,3.16268,instancias/grupos/n_25-grupos_25-i_1.in
561,grupos,DP,0.104152,instancias/grupos/n_25-grupos_25-i_1.in
562,grupos,BT,3.53311,instancias/grupos/n_23-grupos_1-i_2.in
563,grupos,DP,0.008598,instancias/grupos/n_23-grupos_1-i_2.in
564,grupos,BT,0.008758,instancias/grupos/n_7-grupos_2-i_1.in
565,grupos,DP,0.003043,instancias/grupos/n_7-grupos_2-i_1.in
566,grupos,BT,5.36581,instancias/grupos/n_25-grupos_16-i_2.in
567,grupos,DP,0.052578,instancias/grupos/n_25-grupos_16-i_2.in
568,grupos,BT,2.35584,instancias/grupos/n_21-grupos_15-i_0.in
569,grupos,DP,0.037116,instancias/grupos/n_21-grupos_15-i_0.in
570,grupos,BT,5.59361,instancias/grupos/n_24-grupos_1-i_2.in
571,grupos,DP,0.011773,instancias/grupos/n_24-grupos_1-i_2.in
572,grupos,BT,4.42872,instancias/grupos/n_25-grupos_11-i_1.in
573,grupos,DP,0.036042,instancias/grupos/n_25-grupos_11-i_1.in
574,grupos,BT,0.786679,instancias/grupos/n_20-grupos_9-i_0.in
575,grupos,DP,0.028822,instancias/grupos/n_20-grupos_9-i_0.in
576,grupos,BT,0.059444,instancias/grupos/n_13-grupos_2-i_1.in
577,grupos,DP,0.006069,instancias/grupos/n_13-grupos_2-i_1.in
578,grupos,BT,0.654416,instancias/grupos/n_19-grupos_18-i_1.in
579,grupos,DP,0.043075,instancias/grupos/n_19-grupos_18-i_1.in
580,grupos,BT,2.71741,instancias/grupos/n_23-grupos_8-i_2.in
581,grupos,DP,0.032143,instancias/grupos/n_23-grupos_8-i_2.in
582,grupos,BT,0.194494,instancias/grupos/n_17-grupos_13-i_2.in
583,grupos,DP,0.026683,instancias/grupos/n_17-grupos_13-i_2.in
584,grupos,BT,5.22701,instancias/grupos/n_25-grupos_3-i_2.in
585,grupos,DP,0.021671,instancias/grupos/n_25-grupos_3-i_2.in
586,grupos,BT,0.169018,instancias/grupos/n_15-grupos_11-i_0.in
587,grupos,DP,0.015271,instancias/grupos/n_15-grupos_11-i_0.in
588,grupos,BT,0.120123,instancias/grupos/n_14-grupos_2-i_1.in
589,grupos,DP,0.006638,instancias/grupos/n_14-grupos_2-i_1.in
590,grupos,BT,0.03042,instancias/grupos/n_11-grupos_10-i_2.in
591,grupos,DP,0.009587,instancias/grupos/n_11-grupos_10-i_2.in
592,grupos,BT,5.34814,instancias/grupos/n_23-grupos_9-i_1.in
593,grupos,DP,0.027049,instancias/grupos/n_23-grupos_9-i_1.in
594,grupos,BT,0.255792,instancias/grupos/n_16-grupos_11-i_2.in
595,grupos,DP,0.015262,instancias/grupos/n_16-grupos_11-i_2.in
596,grupos,BT,0.186965,instancias/grupos/n_15-grupos_6-i_2.in
597,grupos,DP,0.012719,instancias/grupos/n_15-grupos_6-i_2.in
598,grupos,BT,0.010889,instancias/grupos/n_8-grupos_1-i_0.in
599,grupos,DP,0.0031,instancias/grupos/n_8-grupos_1-i_0.in
600,grupos,BT,0.072561,instancias/grupos/n_13-grupos_9-i_1.in
601,grupos,DP,0.012011,instancias/grupos/n_13-grupos_9-i_1.in
602,grupos,BT,2.1874,instancias/grupos/n_23-grupos_18-i_2.in
603,grupos,DP,0.044792,instancias/grupos/n_23-grupos_18-i_2.in
604,grupos,BT,3.94903,instancias/grupos/n_25-grupos_14-i_2.in
605,grupos,DP,0.057343,instancias/grupos/n_25-grupos_14-i_2.in
606,grupos,BT,0.123425,instancias/grupos/n_14-grupos_7-i_2.in
607,grupos,DP,0.011533,instancias/grupos/n_14-grupos_7-i_2.in
608,grupos,BT,0.081807,instancias/grupos/n_14-grupos_2-i_0.in
609,grupos,DP,0.00756,instancias/grupos/n_14-grupos_2-i_0.in
610,grupos,BT,0.005724,instancias/grupos/n_6-grupos_6-i_2.in
611,grupos,DP,0.003289,instancias/grupos/n_6-grupos_6-i_2.in
612,grupos,BT,2.76432,instancias/grupos/n_23-grupos_5-i_0.in
613,grupos,DP,0.01863,instancias/grupos/n_23-grupos_5-i_0.in
614,grupos,BT,0.712523,instancias/grupos/n_19-grupos_4-i_2.in
615,grupos,DP,0.011337,instancias/grupos/n_19-grupos_4-i_2.in
616,grupos,BT,5.05307,instancias/grupos/n_25-grupos_25-i_2.in
617,grupos,DP,0.085559,instancias/grupos/n_25-grupos_25-i_2.in
618,grupos,BT,0.165937,instancias/grupos/n_16-grupos_16-i_2.in
619,grupos,DP,0.023442,instancias/grupos/n_16-grupos_16-i_2.in
620,grupos,BT,0.175984,instancias/grupos/n_16-grupos_6-i_2.in
621,grupos,DP,0.011883,instancias/grupos/n_16-grupos_6-i_2.in
622,grupos,BT,0.117468,instancias/grupos/n_15-grupos_1-i_0.in
623,grupos,DP,0.004569,instancias/grupos/n_15-grupos_1-i_0.in
624,grupos,BT,0.689715,instancias/grupos/n_19-grupos_3-i_2.in
625,grupos,DP,0.011178,instancias/grupos/n_19-grupos_3-i_2.in
626,grupos,BT,6.17138,instancias/grupos/n_25-grupos_8-i_1.in
627,grupos,DP,0.030399,instancias/grupos/n_25-grupos_8-i_1.in
628,grupos,BT,0.197643,instancias/grupos/n_16-grupos_7-i_2.in
629,grupos,DP,0.012521,instancias/grupos/n_16-grupos_7-i_2.in
630,grupos,BT,0.474527,instancias/grupos/n_18-grupos_7-i_0.in
631,grupos,DP,0.024661,instancias/grupos/n_18-grupos_7-i_0.in
632,grupos,BT,0.08389,instancias/grupos/n_14-grupos_5-i_0.in
633,grupos,DP,0.009394,instancias/grupos/n_14-grupos_5-i_0.in
634,grupos,BT,0.142188,instancias/grupos/n_16-grupos_9-i_0.in
635,grupos,DP,0.015205,instancias/grupos/n_16-grupos_9-i_0.in
636,grupos,BT,0.039532,instancias/grupos/n_12-grupos_9-i_1.in
637,grupos,DP,0.01939,instancias/grupos/n_12-grupos_9-i_1.in
638,grupos,BT,0.0325,instancias/grupos/n_11-grupos_1-i_2.in
639,grupos,DP,0.003522,instancias/grupos/n_11-grupos_1-i_2.in
640,grupos,BT,1.53577,instancias/grupos/n_21-grupos_3-i_0.in
641,grupos,DP,0.012133,instancias/grupos/n_21-grupos_3-i_0.in
642,grupos,BT,0.234389,instancias/grupos/n_16-grupos_5-i_1.in
643,grupos,DP,0.010751,instancias/grupos/n_16-grupos_5-i_1.in
644,grupos,BT,0.015681,instancias/grupos/n_9-grupos_4-i_1.in
645,grupos,DP,0.004012,instancias/grupos/n_9-grupos_4-i_1.in
646,grupos,BT,0.270738,instancias/grupos/n_17-grupos_17-i_2.in
647,grupos,DP,0.030908,instancias/grupos/n_17-grupos_17-i_2.in
648,grupos,BT,0.137007,instancias/grupos/n_15-grupos_3-i_2.in
649,grupos,DP,0.007748,instancias/grupos/n_15-grupos_3-i_2.in
650,grupos,BT,0.021697,instancias/grupos/n_10-grupos_6-i_2.in
651,grupos,DP,0.006653,instancias/grupos/n_10-grupos_6-i_2.in
652,grupos,BT,0.540617,instancias/grupos/n_19-grupos_4-i_1.in
653,grupos,DP,0.012355,instancias/grupos/n_19-grupos_4-i_1.in
654,grupos,BT,0.067306,instancias/grupos/n_12-grupos_5-i_1.in
655,grupos,DP,0.006875,instancias/grupos/n_12-grupos_5-i_1.in
656,grupos,BT,0.207376,instancias/grupos/n_16-grupos_11-i_0.in
657,grupos,DP,0.019481,instancias/grupos/n_16-grupos_11-i_0.in
658,grupos,BT,2.10569,instancias/grupos/n_22-grupos_21-i_2.in
659,grupos,DP,0.049196,instancias/grupos/n_22-grupos_21-i_2.in
660,grupos,BT,0.438405,instancias/grupos/n_19-grupos_16-i_2.in
661,grupos,DP,0.032423,instancias/grupos/n_19-grupos_16-i_2.in
662,grupos,BT,3.86856,instancias/grupos/n_24-grupos_11-i_0.in
663,grupos,DP,0.036421,instancias/grupos/n_24-grupos_11-i_0.in
664,grupos,BT,0.066229,instancias/grupos/n_13-grupos_10-i_1.in
665,grupos,DP,0.012714,instancias/grupos/n_13-grupos_10-i_1.in
666,grupos,BT,4.82893,instancias/grupos/n_25-grupos_4-i_2.in
667,grupos,DP,0.017865,instancias/grupos/n_25-grupos_4-i_2.in
668,grupos,BT,0.973494,instancias/grupos/n_19-grupos_17-i_2.in
669,grupos,DP,0.034772,instancias/grupos/n_19-grupos_17-i_2.in
670,grupos,BT,1.72842,instancias/grupos/n_21-grupos_15-i_2.in
671,grupos,DP,0.035487,instancias/grupos/n_21-grupos_15-i_2.in
672,grupos,BT,3.70702,instancias/grupos/n_23-grupos_19-i_2.in
673,grupos,DP,0.062384,instancias/grupos/n_23-grupos_19-i_2.in
674,grupos,BT,0.008532,instancias/grupos/n_7-grupos_1-i_0.in
675,grupos,DP,0.002935,instancias/grupos/n_7-grupos_1-i_0.in
676,grupos,BT,4.68736,instancias/grupos/n_23-grupos_3-i_0.in
677,grupos,DP,0.012767,instancias/grupos/n_23-grupos_3-i_0.in
678,grupos,BT,0.522192,instancias/grupos/n_19-grupos_3-i_0.in
679,grupos,DP,0.010918,instancias/grupos/n_19-grupos_3-i_0.in
680,grupos,BT,1.10291,instancias/grupos/n_20-grupos_14-i_2.in
681,grupos,DP,0.029366,instancias/grupos/n_20-grupos_14-i_2.in
682,grupos,BT,0.033441,instancias/grupos/n_11-grupos_9-i_2.in
683,grupos,DP,0.007591,instancias/grupos/n_11-grupos_9-i_2.in
684,grupos,BT,0.325287,instancias/grupos/n_17-grupos_2-i_2.in
685,grupos,DP,0.007654,instancias/grupos/n_17-grupos_2-i_2.in
686,grupos,BT,0.179653,instancias/grupos/n_16-grupos_12-i_2.in
687,grupos,DP,0.017273,instancias/grupos/n_16-grupos_12-i_2.in
688,grupos,BT,1.45149,instancias/grupos/n_20-grupos_8-i_1.in
689,grupos,DP,0.020908,instancias/grupos/n_20-grupos_8-i_1.in
690,grupos,BT,6.59553,instancias/grupos/n_25-grupos_18-i_2.in
691,grupos,DP,0.070523,instancias/grupos/n_25-grupos_18-i_2.in
692,grupos,BT,0.048502,instancias/grupos/n_12-grupos_12-i_1.in
693,grupos,DP,0.012824,instancias/grupos/n_12-grupos_12-i_1.in
694,grupos,BT,0.066079,instancias/grupos/n_13-grupos_5-i_1.in
695,grupos,DP,0.007792,instancias/grupos/n_13-grupos_5-i_1.in
696,grupos,BT,4.54938,instancias/grupos/n_24-grupos_4-i_2.in
697,grupos,DP,0.020368,instancias/grupos/n_24-grupos_4-i_2.in
698,grupos,BT,0.007907,instancias/grupos/n_7-grupos_6-i_2.in
699,grupos,DP,0.00358,instancias/grupos/n_7-grupos_6-i_2.in
700,grupos,BT,0.754424,instancias/grupos/n_20-grupos_10-i_2.in
701,grupos,DP,0.024017,instancias/grupos/n_20-grupos_10-i_2.in
702,grupos,BT,0.449223,instancias/grupos/n_18-grupos_10-i_1.in
703,grupos,DP,0.021635,instancias/grupos/n_18-grupos_10-i_1.in
704,grupos,BT,0.233105,instancias/grupos/n_16-grupos_12-i_0.in
705,grupos,DP,0.017993,instancias/grupos/n_16-grupos_12-i_0.in
706,grupos,BT,3.18723,instancias/grupos/n_24-grupos_16-i_1.in
707,grupos,DP,0.042691,instancias/grupos/n_24-grupos_16-i_1.in
708,grupos,BT,0.983849,instancias/grupos/n_20-grupos_4-i_0.in
709,grupos,DP,0.012284,instancias/grupos/n_20-grupos_4-i_0.in
710,grupos,BT,2.36367,instancias/grupos/n_22-grupos_7-i_1.in
711,grupos,DP,0.023766,instancias/grupos/n_22-grupos_7-i_1.in
712,grupos,BT,0.008066,instancias/grupos/n_7-grupos_7-i_2.in
713,grupos,DP,0.003711,instancias/grupos/n_7-grupos_7-i_2.in
714,grupos,BT,1.08732,instancias/grupos/n_21-grupos_5-i_1.in
715,grupos,DP,0.015932,instancias/grupos/n_21-grupos_5-i_1.in
716,grupos,BT,3.61814,instancias/grupos/n_24-grupos_20-i_0.in
717,grupos,DP,0.05493,instancias/grupos/n_24-grupos_20-i_0.in
718,grupos,BT,0.017106,instancias/grupos/n_9-grupos_3-i_0.in
719,grupos,DP,0.003908,instancias/grupos/n_9-grupos_3-i_0.in
720,grupos,BT,0.327324,instancias/grupos/n_18-grupos_14-i_0.in
721,grupos,DP,0.026607,instancias/grupos/n_18-grupos_14-i_0.in
722,grupos,BT,0.100888,instancias/grupos/n_14-grupos_6-i_1.in
723,grupos,DP,0.010079,instancias/grupos/n_14-grupos_6-i_1.in
724,grupos,BT,1.90823,instancias/grupos/n_22-grupos_2-i_2.in
725,grupos,DP,0.010889,instancias/grupos/n_22-grupos_2-i_2.in
726,grupos,BT,1.23838,instancias/grupos/n_21-grupos_9-i_0.in
727,grupos,DP,0.023824,instancias/grupos/n_21-grupos_9-i_0.in
728,grupos,BT,0.038389,instancias/grupos/n_12-grupos_5-i_2.in
729,grupos,DP,0.007711,instancias/grupos/n_12-grupos_5-i_2.in
730,grupos,BT,0.091724,instancias/grupos/n_13-grupos_3-i_2.in
731,grupos,DP,0.006493,instancias/grupos/n_13-grupos_3-i_2.in
732,grupos,BT,0.147812,instancias/grupos/n_16-grupos_12-i_1.in
733,grupos,DP,0.016626,instancias/grupos/n_16-grupos_12-i_1.in
734,grupos,BT,0.044849,instancias/grupos/n_12-grupos_5-i_0.in
735,grupos,DP,0.006869,instancias/grupos/n_12-grupos_5-i_0.in
736,grupos,BT,0.153443,instancias/grupos/n_15-grupos_7-i_0.in
737,grupos,DP,0.011534,instancias/grupos/n_15-grupos_7-i_0.in
738,grupos,BT,0.102025,instancias/grupos/n_14-grupos_4-i_0.in
739,grupos,DP,0.007749,instancias/grupos/n_14-grupos_4-i_0.in
740,grupos,BT,0.457913,instancias/grupos/n_18-grupos_9-i_0.in
741,grupos,DP,0.027269,instancias/grupos/n_18-grupos_9-i_0.in
742,grupos,BT,2.07413,instancias/grupos/n_22-grupos_15-i_1.in
743,grupos,DP,0.034447,instancias/grupos/n_22-grupos_15-i_1.in
744,grupos,BT,0.011048,instancias/grupos/n_8-grupos_1-i_2.in
745,grupos,DP,0.003528,instancias/grupos/n_8-grupos_1-i_2.in
746,grupos,BT,0.063874,instancias/grupos/n_13-grupos_3-i_0.in
747,grupos,DP,0.006675,instancias/grupos/n_13-grupos_3-i_0.in
748,grupos,BT,0.064942,instancias/grupos/n_13-grupos_1-i_0.in
749,grupos,DP,0.004692,instancias/grupos/n_13-grupos_1-i_0.in
750,grupos,BT,0.015471,instancias/grupos/n_9-grupos_2-i_2.in
751,grupos,DP,0.003457,instancias/grupos/n_9-grupos_2-i_2.in
752,grupos,BT,4.68088,instancias/grupos/n_24-grupos_3-i_2.in
753,grupos,DP,0.013406,instancias/grupos/n_24-grupos_3-i_2.in
754,grupos,BT,4.99014,instancias/grupos/n_24-grupos_16-i_0.in
755,grupos,DP,0.046836,instancias/grupos/n_24-grupos_16-i_0.in
756,grupos,BT,0.125635,instancias/grupos/n_14-grupos_4-i_2.in
757,grupos,DP,0.007375,instancias/grupos/n_14-grupos_4-i_2.in
758,grupos,BT,0.260911,instancias/grupos/n_16-grupos_15-i_2.in
759,grupos,DP,0.021798,instancias/grupos/n_16-grupos_15-i_2.in
760,grupos,BT,1.42464,instancias/grupos/n_21-grupos_7-i_1.in
761,grupos,DP,0.020027,instancias/grupos/n_21-grupos_7-i_1.in
762,grupos,BT,2.58641,instancias/grupos/n_23-grupos_22-i_1.in
763,grupos,DP,0.059012,instancias/grupos/n_23-grupos_22-i_1.in
